track_id,track_name,artist,genre,community_id,genius_title,genius_artist,language,lyrics
0BhmtRzdjNV0bQ5veUOazN,Self Help,Anna Hamilton,acoustic,0,Self Help,Anna Hamilton,en,"I’VE ALWAYS BEEN THE FRIEND TO DROP EVERYTHING
ALWAYS GIVING IN TO MY EMPATHY
SHOULDN’T BE A BAD THING
BUT I FEEL LIKE I’M BURNING OUT
CAUSE I’VE PASSING OUT ALL MY ENERGY
TREATING ME LIKE I’M A DISPENSARY
GOING THROUGH THE WITHDRAWALS
I KNOW IT’S MY OWN FAULT
IT SHOULD BE EASY, EASY, EASY
IN THEORY
GOD I NEED TO GET SOME SELF HELP
CAUSE I KNOW HOW TO WEAR MYSELF DOWN
TRYING TO PICK UP EVERYBODY’S PIECES.  (9:00)
DISREGARDING ALL MY INNER DEMONS
BUT I CAN’T EVEN HELP MYSELF, HELP ME
HELP ME
BUT I CAN’T EVEN HELP MYSELF, HELP ME
HELP ME
UP AT THREE AM SACRIFICING SLEEP
WORK IN THE MORNING BUT HE NEEDED ME
I’M NO GOOD AT BOUNDARIES
BUT THAT’D BE BETTER FOR ME
IT SHOULD BE EASY, EASY, EASY
IN THEORY
CHORUS
IF I ONLY GAVE MYSELF THE SAME HELP
THE SAME ATTENTION I PAY EVERYONE ELSE
PUT A LITTLE CARE INTO MY OWN HEALTH
I WOULD FEEL BETTER THAN I DO NOW
IF I ONLY GAVE MYSELF THE SAME HELP
THE SAME ATTENTION I PAY EVERYONE ELSE
PUT A LITTLE CARE INTO MY OWN HEALTH
I WOULD FEEL BETTER THAN I DO NOW"
2sYFi9xVSZ56WHKSY2fN1K,So Far Away - Acoustic,Adam Christopher,acoustic,0,So Far Away,Adam Christopher,en,"Light 'em up, light 'em up
Tell me where you are, tell me where you are
Summer nights, bright lights
And the shooting stars, they break my heart

Calling you now, but you're not picking up
Shadows so close if that's still enough
Light a match, light a match
Baby, in the dark, show me where you are

Oh, love
How I miss you every single day
When I see you on those streets
Oh, love
Tell me there's a river I can swim that will bring you back to me
'Cause I don't know how to love someone else
I don't know how to forget your face
Oh, love
God, I miss you every single day and now you're so far away
So far away

It's breaking me, losing you
We were far from perfect
But we were worth it
Too many fights, and we cried
But never said we're sorry
Stop saying you love me

You're calling me now, but I can't pick up
Your shadow's still close, and I'm still in love
The summer's over now
But somehow it still breaks my heart
We could have had this talk
Oh

Oh, love
How I miss you every single day
When I see you on those streets
Oh, love
Tell me there's a river I can swim that will bring you back to me
'Cause I don't know how to love someone else
I don't know how to forget your face
Oh, love
God, I miss you every single day and now you're so far away

So far away
So far away, oh
So far away
So far away

Oh, love
How I miss you every single day
When I see you on those streets
Oh, love
Tell me there's a river I can swim that will bring you back to me
'Cause I don't know how to love someone else
I don't know how to forget your face
Oh, love
God, I miss you every single day and now you're so far away"
0F78T5bfHQCliaNjBkIYBq,When the Party's Over,Kina Grannis,acoustic,0,When The Party’s Over,Kina Grannis,en,"Don't you know I’m no good for you?
I've learned to lose you, can't afford to
Tore my shirt to stop you bleedin’
But nothin' ever stops you leavin'

Quiet when I'm coming home and I'm on my own
I could lie, say I like it like that, like it like that
I could lie, say I like it like that, like it like that

Don't you know too much already?
I'll only hurt you if you let me
Call me friend but keep me closer (Call me back)
And I'll call you when the party’s over

Quiet when I’m coming home and I'm on my own
And I could lie, say I like it like that, like it like that
Yeah I could lie, say I like it like that, like it like that

But nothing is better sometimes
Once we’ve both said our goodbyes
Let's just let it go
Let me let you go

Quiet when I'm coming home and I'm on my own
I could lie, and say I like it like that, like it like that
I could lie, and say I like it like that, like it like that"
6i1wlqIigKZTvMk0LTh5Id,Rocksteady,Marc Broussard,acoustic,0,Rocksteady,Marc Broussard,en,"Ah, ah
Ooh, ooh
Ooh, ooh
Ah

I think I feel like sleepin' in
I won't wake up 'til Friday night
The moment the weekend begins
I'm backing up my ride and I'm leaving
Headed straight towards your door

When I get there
You better be ready to rock steady
When I get there
You better be ready to rock steady

I think I feel like sleepin' in
Last night was crazy outta sight
After my rest the fun begins
I'm backing up my ride and I'm leaving
Headed straight towards your door

When I get there
You better be ready to rock steady
When I get there
You better be ready to rock steady
When I get there
You better be ready to rock steady

First the song begins (First the song begins)
You start movin' in (You start movin' in)
I get caught up in the rhythm of your hips
And I just can't wait to take this party home

Ooh, when we get there
You better be ready to rock steady
When we get there
You better be ready to rock steady
When we get there
You better be ready to rock steady (Whoa)
When we get there
You better be ready, ready...

When we get there
(Rock steady)
When we get there
(Rock steady)
When we get there
(Rock steady)
To rock steady (Rock steady)
When we get, when we get
(Rock steady)
When we get, when we get
(Rock steady)
When we get, when we get
(Rock steady)
To rock steady (Rock steady)
When we get, when we get
(To rock steady)
When we get, when we get
(Rock steady)
When we get, when we get
(Rock steady)
To rock steady (Rock steady)"
2XW4AAjfBQTzp7Oe1tU702,No Matter Where You Are,Us The Duo,acoustic,0,No Matter Where You Are,Us The Duo,en,"I will stand by you even when we fall
I will be the rock that holds you up and lifts you high so you stand tall
I won't let you go, no one can take your place
Oh, a couple fights and lonely nights don't make it right to let it go to waste

And I won't let you fall
I won't let you go
No matter where you are
No matter where you are, I'll be there
No matter where you are
No matter where you are, I'll be there

I will hold on to everything we've got
A quitter and regretter and forgetter is everything I'm not
I'll take care of you, love you just because
You and I are better than forever, nothing can stop us

And I won't let you fall
I won't let you go
No matter where you are
No matter where you are, I'll be there
No matter where you are
No matter where you are, I'll be there

We can be the generation who learns how to love
Mistakes and empty promises will never be enough
To tear apart these giant hearts that beat inside us now
Let's conquer the percentages and rise above the crowd

And I won't let you fall (Won't let you fall)
I won't let you go (Won't let you go)
No matter where you are (No matter where)
No matter where you are (No matter where), I'll be there
No matter where you are (No matter where)
No matter where you are (No matter where), I'll be there, oh
No matter where you are (No matter where)
No matter where you are, I'll be there
I'll be there
I'll be there"
5kTmg9n7FZ7xv8SZVFhX8P,I Am So Mad at You,AJJ,acoustic,0,I Am So Mad at You,AJJ,en,"I am so mad at you
For making me such a bastard
Giving me such high standards
I'm mad at you
But I'll find you inside of someone else
Even if finding you in of someone else is hard to do
This never ending pursuit
Of happiness
Is getting harder and harder to accomplish
The lies I tell myself
Just so I can get by
Are getting less and less convincing
All the time
And I just can't shake the feeling that I'll be alone forever
Please tell me that's not the case
So I will go look for things I find important
Qualities that are unique
And traits I find attractive in other people"
0C4m2ViRBc1rCfsU8wFMKT,Trenchfoot,Chuck Ragan,acoustic,0,Trenchfoot,Chuck Ragan,en,"I smell the bullshit like trenchfoot on your breath
You're the disease they call 'we're sick to death
A personal friend of Mr. Sydney James you say
Oh no not now please go away
And we all lived to start a war and I don't understand anymore
And we've all lived in times of war and I don't watch these things anymore
I hear sounds coming forth from your full mouth
I don't believe what's coming out
You're telling me you've done more than any man alive
Jesus Christ how flies thrive
And we all lived in times of war and I don't understand anymore
And we all lived to start a war and I don't watch these things anymore
And we all start a war and I don't understand anymore
And we all lived to start a war I can't watch these things anymore
Nobody listens to a single word you say
Nobody turned up when they heard you were dead
You feared attics cause they were dark
But now you fear Manson fear Marx
And we all lived in times of war and I don't understand anymore
And we all lived to start a war and I can't understand anymore
And we all lived to start a war and I don't understand anymore
And we all lived in times of war and I can't watch these things anymore"
1gRa1tyGV1GY60QgU5DkQH,I'll Be Home For Christmas,Dave Barnes,acoustic,0,I’ll Be Home For Christmas,Dave Barnes,en,"I'll be home for Christmas;
You can count on me
Please have snow and mistletoe
And presents on the tree
Christmas Eve will find me
Where the love-light gleams
I'll be home for Christmas
If only in my dreams
Carol of the Bells
Hark! How the bells
Sweet silver bells
All seem to say
""Throw cares away.""
Christmas is here
Bringing good cheer
To young and old
Meek and the bold
Ding, dong, ding, dong
That is their song
With joyful ring
All caroling
One seems to hear
Words of good cheer
From everywhere
Filling the air
Oh how they pound
Raising the sound
O'er hill and dale
Telling their tale
Gaily they ring
While people sing
Songs of good cheer
Christmas is here
Merry, merry, merry, merry Christmas
Merry, merry, merry, merry Christmas
On, on they send
On without end
Their joyful tone
To every home"
2HUZVffVPXvqnrml0gXggp,Smokestack Lightnin',Howlin' Wolf,acoustic,0,Smokestack Lightning,Howlin’ Wolf,en,"Ah-oh, smokestack lightnin'
Shinin' just like gold
Why don't ya hear me cryin'?
A-whoo-hooo, oooo
Whooo

Whoa-oh, tell me baby
What's the matter with you?
Why don't ya hear me cryin'?
Whoo-hooo, whoo-hooo
Whooo

Whoa-oh, tell me baby
Where did ya stay last night?
A-why don't ya hear me cryin'?
Whoo-hooo, whoo-hooo
Whooo

Whoa-oh, stop your train
Let a poor boy ride
Why don't ya hear me cryin'?
Whoo-hooo, whoo-hooo
Whooo

Whoa-oh, fare ya well
Never see a you no more
A-why don't ya hear me cryin'?
Oooo, whoo-hooo, whoo-hooo
Whooo

Whoa-oh, who been here baby since
I-I been gone, a little, bitty boy?
Girl, be on
A-whoo-hooo, whoo-hooo
Songwriter: Howlin' Wolf"
73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",Jason Mraz,acoustic,0,"On Love, in Sadness",Jason Mraz,en,"Sing about that
Oh, love it's a brittle madness
I sing about it in all my sadness
Not falsified to say that I found God, so
Inevitably, well, it still exists, pale and fine I can't dismiss
And I won't resist
And if I die, well, at least I tried

And we just lay awake in lust and rust in the rain
And ponder on everything we say, ""We trust""
Well, it happened again, I listened in through hallways and thin doors
Where the rivers unwind, rust and the rain endure
The rust and the rain so thin
Well, I'm in like Flynn again
I'm in

So go on place your order now
'Cause some other time is right around the clock
You can stand in line well it finally begins
Oh, just around the block
You can have your pick if your stomach is sick
Whether you eat or not
And there is just one thing that I almost forgot

Oh, see, you and me, we lay awake in lust and rust in the rain
And ponder on everything we say, ""We trust""
Well it happened again, I listened in through hallways and thin doors
Where the rivers unwind, the rivers unwind so easy
Oh, these are the comforts that be

You see, well, I'm feeling' lucky
Oh well, maybe that's just me
Well, you'd be proud of me, oh well, if you could only see
How we're gonna grown up to be
Ah yes, we are thick as thieves

Sing about that
Oh love it's a brittle madness
I sing about it in all my sadness
Not falsified to say that I found God so
Inevitably well it still exists, pale and fine I can't dismiss
And I won't resist
And if I die well at least I tried

And we just lay awake in lust and rust in the rain
And ponder on everything we say, ""We trust""
Well, it happened again, I listened in through hallways and thin doors
Where the rivers unwind, rust and the rain endure

Because I'm in so far to know, the measure of love ain't lost
Love will never, ever be
In so far to know, the measure of love ain't lost
Love will never, ever be
In so far to know, the measure of love ain't lost
Love will never, ever be lost on me

Oh, not tonight, said, ""Love will never ever be lost on me""
Love will never ever be lost on me
Love will not be
Love will never be lost on me
Love will not be lost on me"
2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,Donovan Woods,acoustic,0,I Ain’t Ever Loved No One - Acoustic,Donovan Woods,en,"I guess before I met you
I didn't know better
But you swept in out of nowhere
And I thought I’d never go there
And you set the bar
For this stubborn heart

And when you met my family
Everybody knew that you had me wrapped
I ain't ever loved no one like that
And when I said I loved you
I didn't care if you said it back
I ain’t ever loved no one like that

If you'd have just kept walking
And we never got to talking
I could go on existing
Not knowing what I was missing
But you set the bar
For this stubborn heart

When you met my family
Everybody knew that you had me wrapped
I ain't ever loved no one like that
And when I said I loved you
I didn't care if you said it back
I ain't ever loved no one like that

And maybe I'll love again
Then again, maybe I won't
Maybe you feel the same
Maybe you don't
How would I know?

When you met my family
Everybody knew that you had me wrapped
I ain’t ever loved no one like that
And when I said I loved you
I didn’t care if you said it back
I ain't ever loved no one like that"
1POSMvQ2TKVN0D7GwOgK0W,Josephine,Frank Turner,acoustic,0,Josephine,Frank Turner,en,"I heard the name Josephine
It came to me in a dream
And I don't usually set too much store by the things these things might mean
But it was spoken with seriousness
More of a whisper than a scream
So now I'm waiting on some Josephine
To show herself to me

I could have been anyone I imagined I could be
I just needed somebody to wake me from my sleep
I could have been Napoleon
Could have been Beethoven
Could have been anyone, but uncomfortable me
So come now, Josephine, show yourself to me

So come on now, Josephine, give me what I need
I don't like to be needy but needs must
I can't stand being the person that I've been
I'm an impending car crash
And you're the first one on the scene
I'm a defeated commander
I'm a half-deaf composer
I'm a strange name whispered in a dream

I could have been anyone I imagined I could be
I just needed somebody to wake me from my sleep
I could have been Napoleon
Could have been Beethoven
Could have been anyone, but uncomfortable me
So come now, Josephine, show yourself to me

So come on now, Josephine
Let's pretend it's Halloween
You come as a car crash
I'll go as James Dean
I'm Napoloeon on Elba
And you're a hundred days in 1815
I wrote all of these letters to my immortal beloved
And you're the only one who's ever going to know what they mean

Come on now, Josephine
Wake me from my sleep
I could have been anyone
But I ended up being me
I could have been wide awake
Could have been what you need
I wish that I was anyone except for just me
So come on now, Josephine
Show yourself to me
Come on now, Josephine
Show yourself to me
Come on now, Josephine
Show yourself to me
Come on now, Josephine
Show yourself to me"
6QXolVfFVjUHPp5TVzsjIF,Only Time,Aaron Espe,acoustic,0,Only Time,Aaron Espe,en,"Couple of years, standing right here
I see it all caught in a glow
The hum and the rush, they're never enough
Tell me now, where does it go?

If it's only time, if it's only time
Then everything else can wait
Let it stop a while, let me watch you smile
And stay right here in this place

The marks and the miles, sometimes I'm a child
Looking up like I used to do
And comes without warning, dark of the morning
Drinking good coffee with you

If it's only time, if it's only time
Thеn everything elsе can wait
Let it stop a while, let me watch you smile
And stay right here in this place

If it's only time, if it's only time (Only time)
Then everything else can wait (Else can wait)
Let it stop a while, let me watch you smile (Watch you smile)
And stay right here in this place"
63F2nWghdifkNHVns5GT8W,Fade into You,Andrew Belle,acoustic,0,Fade Into You,Andrew Belle,en,"I want to hold the hand inside you
I want to take a breath that's true
I look to you and I see nothing
I look to you to see the truth
You live your life, you go in shadows
You'll come apart and you'll go blind
Some kind of night into your darkness
Colors your eyes with what's not there

Fade into you
Strange you never knew
Fade into you
I think it's strange you never knew

A stranger's light comes on slowly
A stranger's heart without a home
You put your hands into your head
And then its smiles cover your heart

Fade into you
Strange you never knew
Fade into you
I think it's strange you never knew
Fade into you
Strange you never knew
Fade into you
I think it's strange you never knew
I think it's strange you never knew"
5IGYPdHMSG4PLXDS9LDPJS,So Are You To Me,Eastmountainsouth,acoustic,0,So Are You To Me,Eastmountainsouth,en,"As the music at the banquet
As the wine before the meal
As the firelight in the night
So are you to me
As the ruby in the setting
As the fruit upon the tree
As the wind blows over the plain
So are you to me"
2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,Gabrielle Aplin,acoustic,0,Please Don’t Say You Love Me,Gabrielle Aplin,en,"Summer comes, winter fades
Here we are, just the same
Don't need pressure, don't need change
Let's not give the game away
There used to be an empty space
A photograph without a face
But with your presence and your grace
Everything falls into place

Just please don't say you love me
'Cause I might not say it back
Doesn't mean my heart stops skipping when
You look at me like that
There's no need to worry when
You see just where we're at
Just please don't say you love me
'Cause I might not say it back

Heavy words are hard to take
Under pressure, precious things can break
And how we feel is hard to fake
So let's not give the game away

Just please don't say you love me
'Cause I might not say it back
Doesn't mean my heart stops skipping when
You look at me like that
There's no need to worry when
You see just where we're at
Just please don't say you love me
'Cause I might not say it back

Fools rush in
And I've been the fool before
This time, I'm gonna slow it down
'Cause I think this could be more
The thing I'm looking for

Just please don't say you love me
'Cause I might not say it back
Doesn't mean my heart stops skipping when
You look at me like that
There's no need to worry when
You see just where we're at
Just please don't say you love me
'Cause I might not say it back

Please don't say you love me
'Cause I might not say it back
Doesn't mean my heart stops skipping when
You look at me like that
There's no need to worry when
You see just where we're at
Just please don't say you love me
'Cause I might not say it back

Just please don't say you love me
'Cause I might not say it back"
3D1PuFi2U8lmtdWRZcCz1f,Body Terror Song,AJJ,acoustic,0,Body Terror Song,AJJ,en,"I'm so sorry that you have to have a body
I'm so sorry that you have to have a body, oh yeah
I'm very sorry that you have to have a body

One that will hurt you and be the subject of so much of your fear
It will betray you
Be used against you
Then it will fail on you, my dear
But before that, you'll be a doormat
For every vicious narcissist in the world
Oh, how they'll screw you all up and over
Then feed you silence for dessert

I'm so sorry that you have to have a body
So very sorry that you have to have a body, oh yeah
I'm sorry that you have to have a body

Filled with infection
One hundred scabs
Singing in unison
Eyes and hands
Sometimes bullets
Uninvited
Passing through us
Uninvited
Passing through us

I'm sorry that you have to have a body
I'm so sorry that you have to have a body"
07CUaE9XAgDQ0B2T4XGrnN,Can't Go Back Now,The Weepies,acoustic,0,Can’t Go Back Now,The Weepies,en,"Yesterday, when you were young
Everything you needed done was done for you
Now you do it on your own
But you find you're all alone
What can you do?
You and me walk on, walk on, walk on
Cause you can't go back now
You know there will be days when you're so tired that you can't take another step
The night will have no stars and you'll think you've gone as far as you will ever get
But you and me walk on, walk on, walk on
Cause you can't go back now
And yeah, yeah, go where you want to go. yeah, yeah, be what you want to be
If you ever turn around, you'll see me
I can't really say why everybody wishes they were somewhere else
But in the end, the only steps that matter are the ones you take all by yourself
And you and me walk on, walk on, walk on
Yeah you and me walk on, walk on, walk on
Cause you can't go back now
Walk on, walk on, walk on
You can't go back now"
1ytsxlw6P6gsCc3RrYweyj,Lonely With Me,Parachute,acoustic,0,Lonely with Me,Parachute,en,"Baby, you should never be lonely
But baby if you're gonna be lonely
Be lonely with me

Check one, two radio
East coast, West coast
Gulf Shore, Midwest
Maine down to Texas
Deep south, up north
L.A., New York
I'll be there wherever you are
Yes because I'm only breathing when you're near me
Girl your touch keeps my heart beating
Anytime you ever need me
I'll be there wherever you are

Baby, you should never be lonely
Baby, you should never be lonely
But baby if you're gonna be lonely
Be lonely with me
And I don't ever want you to worry
I can run to you in a hurry
So baby if you're gonna be lonely
Be lonely with me

You could be in
London, Rio
Paris, Tokyo
Dubai, Beijing
Rome to the Phillippines
Sydney, Kenya
Mexico to Canada
I'll be there wherever you are
Cause there's nothing that they can do
That's ever gonna stop me from getting you, yeah

Baby, you should never be lonely
Baby, you should never be lonely
But baby if you're gonna be lonely
Be lonely with me
And I don't ever want you to worry
I can run to you in a hurry
So baby if you're gonna be lonely
Be lonely with me

And I know it's a little bit crazy
But I'm just trying to cover my bases
I don't care where in the world you are
Cause you know that it's not too far

Baby, you should never be lonely
Baby, if you're gonna be lonely
Be lonely with me
Baby, you should never be lonely
Baby, you should never be lonely
But baby if you're gonna be lonely
Be lonely with me
(Be lonely with me, girl)
And I don't ever want you to worry (no no)
I can run to you in a hurry
(Don't you worry bout a thing)
So baby if you're gonna be lonely
(Won't you be lonely with me?)
Be lonely with me

Gotta be lonely with me
We can runaway on this dream
Get up and make your getaway"
